Ticker,zip,sector,fullTimeEmployees,city,phone,state,country,website,maxAge,address1,fax,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,regularMarketPrice,logo_url,toCurrency,lastDividendDate
ZS,95134,Technology,2020.0,San Jose,408 533 0288,CA,United States,http://www.zscaler.com,1,120 Holger Way,,Software—Infrastructure,,142.56,140.76,115.60138,,0.0,,141.384,,1452675,,142.56,142.74931,,140.76,1452675,,,,,,0.7903789999999999,,,133.83,2,USD,,1706693,,,,18041989120,,,2265967,41.834656,133.83,135.48,,800,1706693,163.8,256.13208,,,35.0,135.36,False,,1100,141.384,NMS,"Zscaler, Inc.","Zscaler, Inc.",America/New_York,EST,False,-18000000,,EQUITY,ZS,,,finmb_58838228,8a6b178d-3af0-35a9-b274-4ca31921d5e2,us_market,,40.756,,-0.26692,-227.25099999999998,,,0.53,,130518000,,,3.65,7496887,0.056399997,,1596153600,0.42080003,-115116000.0,-0.89,,,37.19178,0.45543998,1659225600,1596153600,3.56,1600128000.0,66279057,17576699904,,,,,,,1602720000,10.61,,0.1009,7852815.0,,,140.76,https://logo.clearbit.com/zscaler.com,,
IQ,100080,Communication Services,8889.0,Beijing,86 10 6267 7171,,China,http://www.iqiyi.com,1,iQIYI Innovation Building,,Internet Content & Information,"9th Floor No. 2, Haidian North First Street Haidian District",25.04,24.74,20.904114,,0.0,,24.91,,7218900,,25.04,23.245834,,24.74,7218900,,,,,,1.432935,,,24.1387,2,USD,23.30189,9124789,,,,18121031680,,,5708252,,24.1387,24.7,,34100,9124789,27.5,-24.455446,,,14.51,24.6,False,,800,24.91,NMS,"iQIYI, Inc.","iQIYI, Inc.",America/New_York,EST,False,-18000000,,EQUITY,IQ,,,finmb_98904258,560e5122-8bc1-3725-91fd-8833265b6234,us_market,,,,-0.35059,,,,-1.01,,733644992,,,4.498,38749181,0.052800003,,1577750400,0.58727,,1.06,,,5.4913297,0.02484,1640908800,1593475200,10.45,1600128000.0,210409326,18177435648,,,,,,,1602720000,-17.1,,,40548860.0,,,24.74,https://logo.clearbit.com/iqiyi.com,,
CMS,49201,Utilities,8128.0,Jackson,517-788-0550,MI,United States,http://www.cmsenergy.com,1,One Energy Plaza,,Utilities—Regulated Electric,,63.5,63.19,60.36915,0.02488189,0.5985,,63.93,,1737825,,63.5,62.93861,1.58,63.19,1737825,,,,1.63,1604534400.0,0.15995499999999999,,,62.625,2,USD,23.988636,1836372,,,,18130176000,,,1659684,2.7271624,62.625,63.49,,900,1836372,69.17,22.221054000000002,,2.76,46.03,63.11,False,0.0257,800,63.93,NYQ,CMS Energy Corporation,CMS Energy Corporation,America/New_York,EST,True,-18000000,,EQUITY,CMS,,,finmb_257682,c7da501f-5454-3eba-a787-960200d9efdb,us_market,,4.784,,0.11327000000000001,13.955,,,2.85,,286280992,,,18.212,3050261,0.0107,,1577750400,0.9455399999999999,753000000.0,2.64,,,3.4773777000000003,0.00456,1640908800,1593475200,2.04,1600128000.0,284765463,31804375040,,,,,,0.462,1602720000,3.37,,0.0123000005,3528355.0,,,63.19,https://logo.clearbit.com/cmsenergy.com,,
RYAAY,K67 NY94,Industrials,17000.0,Swords,353 1 945 1212,,Ireland,http://www.ryanair.com,1,Dublin Office,,Airlines,Airside Business Park,81.69,81.84,73.61234,,0.0,,82.28,,467875,,81.69,84.111946,,81.84,467875,,,,,1445990400.0,1.259852,,,80.05,2,USD,12.447875999999999,257538,,,,15274101760,,,509370,,80.05,80.68,,800,257538,96.79,18.744184,,,44.44,80.66,False,,900,82.28,NMS,Ryanair Holdings plc,Ryanair Holdings plc,America/New_York,EST,False,-18000000,,EQUITY,RYAAY,,,finmb_413817,78ddf431-5c9a-31ff-a8d1-6a51bafa6421,us_market,,,,0.03499,,,,4.3,,225058000,,,27.985,1763408,0.0078,,1585612800,0.46957,,6.475,,,2.8801143,0.0,1648684800,1593475200,3.09,1600128000.0,207731636,17572411392,,1445990400.0,975:1000,,,,1602720000,-0.98,,,1847432.0,,,81.84,https://logo.clearbit.com/ryanair.com,,
CAJ,146-8501,Technology,187041.0,Tokyo,81 3 3758 2111,,Japan,http://global.canon,1,"30-2, Shimomaruko 3-chome",,Computer Hardware,Ohta-ku,17.57,17.36,18.691489999999998,0.08013660000000002,2.0544999,,17.47,,749650,,17.57,16.53111,1.4080000000000001,17.36,749650,,,,0.75,1593129600.0,0.717364,,,17.34,2,USD,8.804238,408707,,,,18008924160,,,562020,,17.34,17.42,,1000,408707,28.41,17.45,,4.97,15.46,15.01,False,0.0432,2200,17.47,NYQ,"Canon, Inc.",Canon Inc.,America/New_York,EST,False,-18000000,,EQUITY,CAJ,,,finmb_195225,a6a39c95-4b71-3d61-b30d-ebeb5f72464d,us_market,,,,0.019719999999999998,,,,1.0,,1045779968,,,23.909000000000002,2369948,0.0023,,1577750400,0.01272,,1.982,,,0.7298507,0.0,1640908800,1601424000,4.31,1600128000.0,1028905996,18247462912,,1156723200.0,3:2,,,-0.37200000000000005,1602720000,33.15,,,2493076.0,,,17.36,https://logo.clearbit.com/global.canon,,
FTS,A1B 3T2,Utilities,8970.0,St. John's,709-737-2800,NF,Canada,http://www.fortisinc.com,1,Fortis Place,709-737-5307,Utilities—Regulated Electric,Suite 1100 5 Springdale Street PO Box 8837,40.49,40.28,39.431346999999995,0.03156335,0.7104,,40.4,,282575,,40.49,40.74889,1.278,40.28,282575,,,,1.52,1605571200.0,,,,39.33,2,USD,22.885284,332779,,,,18368290816,,,313883,,39.33,39.51,,1200,332779,44.72,15.1341,,3.33,28.59,39.49,False,0.0385,800,40.4,NYQ,Fortis Inc.,Fortis Inc.,America/New_York,EST,True,-18000000,,EQUITY,FTS,,,finmb_875612,fd1bb0ba-5423-328f-ab3c-08da595124b6,us_market,,,,0.14458999,,,,2.61,,464600000,,,25.305999999999997,3210093,0.0069,,1577750400,0.61495,,1.726,,,1.5608946000000001,0.00564,1640908800,1601424000,11.05,1600128000.0,486400079,19248412672,,1129248000.0,4:1,,,0.044000000000000004,1602720000,,,,3366688.0,,,40.28,https://logo.clearbit.com/fortisinc.com,,
VIACA,10036,Communication Services,23990.0,New York,212-258-6000,NY,United States,http://www.viacbs.com,1,1515 Broadway,,Entertainment,,29.39,29.0,26.897163,,0.4147,,29.86,,45912,,29.39,30.795,,29.0,45912,,,,0.96,1607904000.0,1.803088,,,29.0,2,USD,,48386,,,,17667624960,,,60278,0.66637594,29.0,33.49,,2200,48386,46.9,,,1.61,13.12,28.0,False,0.0322,1000,29.86,NMS,ViacomCBS Inc.,ViacomCBS Inc.,America/New_York,EST,True,-18000000,,EQUITY,VIACA,,,finmb_27763231,19b2d508-57a1-3eec-8bd4-886c52763627,us_market,,1.469,,0.051629999999999995,8.495,,,,,52266400,,,,171314,0.00029999999,,1577750400,0.16115999,1339000064.0,,,,,0.79399,1640908800,1593475200,3.19,1600128000.0,549783006,38940889088,,,,,,-0.508,1602720000,0.57,,0.0318,202251.0,,,29.0,https://logo.clearbit.com/viacbs.com,,
COUP,94402,Technology,1693.0,San Mateo,650 931 3200,CA,United States,http://www.coupa.com,1,1855 South Grant Street,,Software—Application,,282.62,278.2,260.75626,,0.0,,279.9,,644587,,282.62,281.4332,,278.2,644587,,,,,,1.508032,,,264.0,2,USD,,1104333,,,,18430664704,,,1155747,40.209053000000004,264.0,271.85,,800,1104333,353.55,453.72885,,,99.01,268.0,False,,900,279.9,NMS,Coupa Software Incorporated,Coupa Software Incorporated,America/New_York,EST,False,-18000000,,EQUITY,COUP,,,finmb_33192299,f6dbcb3c-0f20-36b6-babb-8002a6aa228b,us_market,,40.532,,-0.23628001,-434.899,,,0.59,,68848200,,,6.207000000000001,8430989,0.1225,,1580428800,1.0332,-108302000.0,-1.665,,,43.12873,0.00486,1643587200,1596153600,6.88,1600128000.0,64598180,18578900992,,1474416000.0,1:4,,,,1602720000,24.92,,0.1375,7822369.0,,,278.2,https://logo.clearbit.com/coupa.com,,
FLT,30305,Technology,8700.0,Atlanta,770-449-0479,GA,United States,http://www.fleetcor.com,1,3280 Peachtree Road,,Information Technology Services,Suite 2400,219.41,218.23,244.36624,,0.0,,221.12,,939150,,219.41,239.43361000000002,,218.23,939150,,,,,,1.419194,,,216.17,2,USD,25.609783,609064,,,,18567907328,,,720761,7.2356553,216.17,282.49,,900,609064,329.85,17.326275,,,168.51,220.09,False,,800,221.12,NYQ,"FleetCor Technologies, Inc.","FLEETCOR Technologies, Inc.",America/New_York,EST,True,-18000000,,EQUITY,FLT,,,finmb_28756,1cc288bb-3360-3602-913d-8ffe37a874f9,us_market,,8.67,,0.29884002,16.575,,,12.75,,84051904,,,35.294000000000004,3089352,0.0368,,1577750400,0.9857799999999999,766862976.0,8.626,,,6.2591376,0.01844,1640908800,1593475200,4.82,1600128000.0,82222129,22249766912,,,,,,-0.39399999999999996,1602720000,2.66,,0.0424,3151630.0,,,218.23,https://logo.clearbit.com/fleetcor.com,,
MXIM,95134,Technology,7115.0,San Jose,408 601 1000,CA,United States,http://www.maximintegrated.com,1,160 Rio Robles,,Semiconductors,,70.19,69.37,63.8505,0.020515744,0.7589,,70.04,,1858612,,70.19,69.40222,1.44,69.37,1858612,,,,,1598400000.0,1.327633,,,68.8,2,USD,27.518767999999998,2245924,,,,18617513984,,,3257284,8.1737795,68.8,71.33,,900,2245924,74.87,23.062914000000003,,3.04,41.93,69.65,False,,800,70.04,NMS,"Maxim Integrated Products, Inc.","Maxim Integrated Products, Inc.",America/New_York,EST,True,-18000000,,EQUITY,MXIM,,,finmb_95673,865fb18a-117b-31aa-b954-95241056082d,us_market,,7.928,,0.30032,21.159000000000002,,,3.02,,267300992,,,6.401,12571034,0.047,,1593216000,0.95285004,684051968.0,2.531,,,10.881112,0.00854,1656288000,1601078400,3.88,1600128000.0,265237630,18056577024,,945820800.0,2:1,,,0.209,1602720000,1.6,,0.061100002,10553836.0,,,69.37,https://logo.clearbit.com/maximintegrated.com,,
EXAS,53719,Healthcare,4110.0,Madison,608 284 5700,WI,United States,http://www.exactsciences.com,1,441 Charmany Drive,,Diagnostics & Research,,120.505,120.25,88.46155999999999,,0.0,,123.84,,4320012,,120.505,99.45306,,120.25,4320012,,,,,,1.462768,,,118.41,2,USD,,2103420,,,,18627004416,,,2119020,14.104667999999998,118.41,125.22,,800,2103420,141.9,-106.75001,,,35.25,120.23,False,,1400,123.84,NCM,Exact Sciences Corporation,Exact Sciences Corporation,America/New_York,EST,False,-18000000,,EQUITY,EXAS,,,finmb_28311,cc64cb89-936d-3419-82bf-b1c20cc85a89,us_market,,28.535,,-0.25272,-747.9939999999999,,,-1.16,,150424000,,,15.542,12832233,0.0855,,1577750400,0.89317,-333750016.0,-2.27,,,7.9674435,0.012560001000000001,1640908800,1601424000,5.63,1600128000.0,297054376,37684695040,,,,,,,1602720000,-0.5,,0.0988,12625552.0,,,120.25,https://logo.clearbit.com/exactsciences.com,,
GWW,60045-5201,Industrials,23800.0,Lake Forest,847 535 1000,IL,United States,http://www.grainger.com,1,100 Grainger Parkway,,Industrial Distribution,,350.11,348.87,328.80127000000005,0.016709035,0.5034,,351.925,,413737,,350.11,362.64333999999997,5.85,348.87,413737,,,,6.12,1604620800.0,1.023166,,,345.0,2,USD,30.24192,367532,,,,18784872448,,,285961,1.605133,345.0,348.58,,800,367532,392.53,19.07466,,2.03,200.61,348.87,False,0.0175,800,351.925,NYQ,"W.W. Grainger, Inc.","W.W. Grainger, Inc.",America/New_York,EST,True,-18000000,,EQUITY,GWW,,,finmb_276060,db5dd440-4680-35e0-9cae-742b0bdd82ce,us_market,,1.758,,0.053829998,13.245,,,18.35,,53668000,,,39.707,927804,0.0173,,1577750400,0.75097,630000000.0,11.574000000000002,,,8.81507,0.1372,1640908800,1601424000,3.22,1600128000.0,45102093,20569890816,,897868800.0,2:1,,,0.03,1602720000,3.34,,0.024,995775.0,,,348.87,https://logo.clearbit.com/grainger.com,,
GDRX,90401,Healthcare,338.0,Santa Monica,855 268 2822,CA,United States,http://www.goodrx.com,1,233 Wilshire Boulevard,,Health Information Services,Suite 990,49.78,48.86,51.966606,,0.0,,49.78,,1257737,,49.78,51.966606,,48.86,1257737,,,,,,,,,46.81,2,USD,,1901368,,,,18795401216,,,3188710,39.845753,46.81,49.18,,1400,1901368,64.219,,,,45.5,47.95,False,,2200,49.78,NMS,"GoodRx Holdings, Inc.","GoodRx Holdings, Inc.",America/New_York,EST,False,-18000000,,EQUITY,GDRX,,,finmb_576807508,8ec37d7e-ca5b-3fc7-98fe-75528832390c,us_market,,26.495,,0.1898,70.829,,,,,42838000,,,,3279785,0.0084,,1577750400,,57741000.0,,,,,,1640908800,1593475200,0.75,,24000268,12497637376,,,,,,0.391,1602720000,4.25,,0.076799996,,,,48.86,https://logo.clearbit.com/goodrx.com,,
CNQ,T2P 4J8,Energy,10180.0,Calgary,403 517 7345,AB,Canada,http://www.cnrl.com,1,"2100, 855-2nd Street SW",403 517 7350,Oil & Gas E&P,,15.67,15.66,17.588652,0.061391193,53.3333,,15.96,,2794762,,15.67,16.971388,0.9620000000000001,15.66,2794762,,,,1.28,1600300800.0,2.102431,,,15.405,2,USD,6.9107447,3030142,,,,18808557568,,,3103610,,15.405,18.0,,1300,3030142,32.79,8.575269,,3.48,6.71,15.84,False,0.081599995,1300,15.96,NYQ,Canadian Natural Resources Limi,Canadian Natural Resources Limited,America/New_York,EST,True,-18000000,,EQUITY,CNQ,,,finmb_527692,0621bb7b-adff-3f7f-894f-0e1fdae832c1,us_market,,,,0.0016500001,,,,1.86,,1181040000,,,20.706,5999141,0.0050999997,,1577750400,0.75634,,2.3080000000000003,,,0.77030814,0.021979999,1640908800,1593475200,1.59,1600128000.0,1154311110,18506864640,,1275350400.0,2:1,,,,1602720000,5.91,,,13112972.0,,,15.66,https://logo.clearbit.com/cnrl.com,,
CHU,,Communication Services,243790.0,Central,852 2126 2018,,Hong Kong,http://www.chinaunicom.com.hk,1,The Center,852 2126 2016,Telecom Services,75th Floor 99 Queen's Road,6.35,6.19,6.396383,0.0012598427,0.3697,,6.23,,489862,,6.35,6.855833500000001,0.008,6.19,489862,,,,0.21,1590710400.0,1.30665,,,6.13,2,USD,19.34375,412698,,,,19164798976,,,449409,,6.13,6.17,,2200,412698,10.04,10.147541,,,5.08,6.16,False,0.0337,4000,6.23,NYQ,China Unicom (Hong Kong) Ltd,China Unicom (Hong Kong) Limited,America/New_York,EST,False,-18000000,,EQUITY,CHU,,,finmb_415146,a4e265fc-df99-365a-8f7b-50c06ee41946,us_market,,,,0.041279998,,,,0.61,,3059800064,,,15.35,1188492,0.0004,,1577750400,0.01055,,0.32,,,0.4032573,0.0,1640908800,1601424000,3.6,1600128000.0,615019800,18940162048,,,,,,0.105,1602720000,,,,1068065.0,,,6.19,https://logo.clearbit.com/chinaunicom.com.hk,,
NOK,02610,Technology,93776.0,Espoo,358 1044 88000,,Finland,http://www.nokia.com,1,Karakaari 7,358 1044 81002,Communication Equipment,,3.35,3.38,4.177447,0.06597015,0.4626,,3.39,,51713837,,3.35,4.000278,0.221,3.38,51713837,,,,,1564358400.0,0.455665,,,3.32,4,USD,,65711184,,,,18660059136,,,31567783,,3.32,3.37,,305200,65711184,5.14,10.53125,,,2.34,3.37,False,,38800,3.39,NYQ,Nokia Corporation Sponsored,Nokia Corporation,America/New_York,EST,False,-18000000,,EQUITY,NOK,,,finmb_205573,9da9d122-fdf0-3b1d-b281-6592e00f28ad,us_market,,,,0.027569999999999997,,,,0.32,,5618930176,,,3.1189999999999998,44171986,0.007900001,,1577750400,0.047830000000000004,,-0.192,,,1.0804745,0.0,1640908800,1593475200,1.96,1600128000.0,4750403418,18907133952,,955411200.0,4:1,,,,1602720000,0.84,,,40850540.0,,,3.38,https://logo.clearbit.com/nokia.com,,
INCY,19803,Healthcare,1456.0,Wilmington,302 498 6700,DE,United States,http://www.incyte.com,1,1801 Augustine Cut-Off,,Biotechnology,,87.02,86.55,96.30468,,0.0,,86.84,,798787,,87.02,89.8,,86.55,798787,,,,,,1.067843,,,83.44,2,USD,,1105304,,,,18948081664,,,1111838,7.936302700000001,83.44,86.65,,1800,1105304,110.37,22.680628,,,62.48,86.64,False,,900,86.84,NMS,Incyte Corporation,Incyte Corporation,America/New_York,EST,True,-18000000,,EQUITY,INCY,,,finmb_332954,72960770-e83b-3ec3-92c6-dbd8ced339a4,us_market,,7.3020000000000005,,-0.08002999999999999,-132.184,,,3.82,,217372992,,,10.752,4386404,0.0201,,1577750400,0.9240299999999999,-191068000.0,-0.889,,,8.058036,0.00656,1640908800,1593475200,3.49,1600128000.0,184842280,17434312704,,967766400.0,2:1,,,1.756,1602720000,-55.91,,0.023699999,4959668.0,,,86.55,https://logo.clearbit.com/incyte.com,,
ROL,30324,Consumer Cyclical,14952.0,Atlanta,404 888 2000,GA,United States,http://www.rollins.com,1,"2170 Piedmont Road, NE",,Personal Services,,59.2,58.89,48.528725,0.006503378000000001,0.5133,,59.14,,1333712,,59.2,56.447224,0.385,58.89,1333712,,,,0.32,1604880000.0,0.48758900000000005,,,57.31,2,USD,76.218704,1609170,,,,18960279552,,,1007469,8.897725999999999,57.31,57.38,,800,1609170,62.43,73.22784399999999,,1.06,30.72,52.57,False,0.0055,800,59.14,NYQ,"Rollins, Inc.","Rollins, Inc.",America/New_York,EST,True,-18000000,,EQUITY,ROL,,,finmb_300753,5f35bee0-3536-3410-9c07-d5b521674167,us_market,,9.033,,0.11684000000000001,43.503,,,0.79,,327748992,,,2.846,7523179,0.023,,1577750400,0.43537,248970000.0,0.759,,,20.326775,0.5673600000000001,1640908800,1601424000,7.56,1600128000.0,167269984,19248531456,,1544486400.0,3:2,,,0.8059999999999999,1602720000,9.38,,0.0509,8059036.0,,,58.89,https://logo.clearbit.com/rollins.com,,
PCG,94177,Utilities,23000.0,San Francisco,415-973-1000,CA,United States,http://www.pgecorp.com,1,77 Beale Street,,Utilities—Regulated Electric,PO Box 770000,9.74,9.71,10.131418,0.0,0.0,,9.82,,13533012,,9.74,10.005278,0.0,9.71,13533012,,,,,1506556800.0,1.09156,,,9.48,2,USD,,10059213,,,,18986256384,,,20796152,1.0282851,9.48,9.56,,4000,10059213,18.34,7.9666667,,,5.83,9.49,False,,29200,9.82,NYQ,Pacific Gas & Electric Co.,PG&E Corporation,America/New_York,EST,True,-18000000,,EQUITY,PCG,,,finmb_139813,3c4fa439-3bee-34ea-bfbc-83268824b3ed,us_market,,3.217,,-0.27810999999999997,10.16,,,1.2,,1986009984,,,10.487,84433846,0.0425,,1577750400,0.8360700000000001,-5135000064.0,-5.763,,,0.9116048000000001,0.00148,1640908800,1601424000,3.33,1600128000.0,1460759524,59396448256,,427334400.0,2:1,,,,1602720000,1.49,,0.0432,83158182.0,,,9.71,https://logo.clearbit.com/pgecorp.com,,
DB,60325,Financial Services,86824.0,Frankfurt am Main,49 69 910 00,,Germany,http://www.db.com,1,Taunusanlage 12,49 69 910 34 225,Banks—Regional,,9.24,9.24,8.790567,0.013852815,0.0,,9.28,,4578262,,9.24,8.9777775,0.128,9.24,4578262,,,,,1495152000.0,1.53633,,,9.125,2,USD,,4398165,,,,19142504448,,,3678090,,9.125,9.28,,3000,4398165,11.16,20.555555,,,4.99,9.13,False,,40000,9.28,NYQ,Deutsche Bank AG,Deutsche Bank Aktiengesellschaft,America/New_York,EST,True,-18000000,,EQUITY,DB,,,finmb_410467,0a5a4d73-8606-3c6c-aac1-9c303768c7e1,us_market,,,,-0.10958999400000001,,,,0.45,,2064499968,,,37.942,49515433,0.0241,,1577750400,0.35033000000000003,,-1.123,,,0.24379314,0.10943,1640908800,1593475200,11.7,1600128000.0,2024380411,19026325504,,1402012800.0,1048:1000,,,,1602720000,-2.8,,0.024300002,55103757.0,,,9.24,https://logo.clearbit.com/db.com,,
KKR,10019,Financial Services,1384.0,New York,212 750 8300,NY,United States,http://www.kkr.com,1,9 West 57th Street,,Asset Management,Suite 4200,34.79,34.94,32.167305,0.014946823,1.8214,,35.1,,2334837,,34.79,35.53389,0.52,34.94,2334837,,,,0.54,1597363200.0,,,,33.68,2,USD,114.98318,2226475,,,,28860813312,,,3148787,6.146836,33.68,34.0,,1300,2226475,37.97,16.990051,,3.84,15.55,34.16,False,0.015800001,1400,35.1,NYQ,KKR & Co. Inc.,KKR & Co. Inc.,America/New_York,EST,False,-18000000,,EQUITY,KKR,,,finmb_21401,25c89f5a-2d59-3bb9-bdd6-a9dc13423c53,us_market,,17.111,,0.21611999,,,,2.01,,559140992,,,16.936,13402154,0.024,,1577750400,0.81515,981366016.0,0.297,,,2.0164146,0.04322,1640908800,1601424000,4.45,1600128000.0,489743319,80339001344,,,,,,3.267,1602720000,2.94,,0.0252,15705627.0,,,34.94,https://logo.clearbit.com/kkr.com,,
AEM,M5C 2Y7,Basic Materials,6193.0,Toronto,416-947-1212,ON,Canada,http://www.agnicoeagle.com,1,145 King Street East,416-367-4681,Gold,Suite 400,78.66,79.3,71.09291,0.008899058,0.2925,,79.9299,,975675,,78.66,80.4925,0.7,79.3,975675,,,,0.8,1606176000.0,0.903474,,,77.89,2,USD,38.62153,696224,,,,19194761216,,,1225676,7.202236999999999,77.89,79.26,,800,696224,89.23,19.433825,,0.95,31.0,77.75,False,0.0101,800,79.9299,NYQ,Agnico Eagle Mines Limited,Agnico Eagle Mines Limited,America/New_York,EST,True,-18000000,,EQUITY,AEM,,,finmb_248095,69556bae-4514-39dd-bda4-69eac820fd16,us_market,,7.7170000000000005,,0.18464,17.882,,,4.08,,242350000,,,21.675,2944790,0.012200001,,1577750400,0.76247,492097984.0,2.053,,,3.6581316,0.00115,1640908800,1593475200,2.3,1600128000.0,240939873,20567107584,,,,,,2.792,1602720000,0.67,,0.013300001,2543870.0,,,79.3,https://logo.clearbit.com/agnicoeagle.com,,
VMC,35242,Basic Materials,9173.0,Birmingham,205 298 3000,AL,United States,http://www.vulcanmaterials.com,1,1200 Urban Center Drive,,Building Materials,,143.5,142.18,122.39688000000001,0.009059233,0.2748,,145.9,,755575,,143.5,139.00139,1.3,142.18,755575,,,,1.36,1605484800.0,0.738003,,,141.37,2,USD,30.849838000000002,831873,,,,19183767552,,,909084,3.8546956,141.37,148.09,,800,831873,153.88,29.084336999999998,,0.82,65.56,144.84,False,0.0094,800,145.9,NYQ,Vulcan Materials Company (Holdi,Vulcan Materials Company,America/New_York,EST,True,-18000000,,EQUITY,VMC,,,finmb_312769,fc3a76c0-c7e2-3c13-b72f-425e37549ca1,us_market,,4.439,,0.12597999,17.203,,,4.98,,132448000,,,43.521,2193544,0.0166,,1577750400,0.9465,631616000.0,4.695,,,3.3280485,0.0018600001000000001,1640908800,1593475200,2.23,1600128000.0,132064029,22090917888,,921110400.0,3:1,,,0.063,1602720000,3.13,,0.0187,2707618.0,,,142.18,https://logo.clearbit.com/vulcanmaterials.com,,
MPC,45840,Energy,60910.0,Findlay,419-422-2121,OH,United States,http://www.marathonpetroleum.com,1,539 South Main Street,419-421-3522,Oil & Gas Refining & Marketing,,28.83,28.5,33.564186,0.07873742,,,29.53,,6600650,,28.83,29.739722999999998,2.27,28.5,6600650,,,,2.32,1605571200.0,2.137341,,,28.16,2,USD,,8784740,,,,19195502592,,,7458595,0.18701412,28.16,29.72,,1300,8784740,68.73,-50.000004,,3.47,15.26,29.5,False,0.0805,800,29.53,NYQ,Marathon Petroleum Corporation,Marathon Petroleum Corporation,America/New_York,EST,True,-18000000,,EQUITY,MPC,,,finmb_118315802,d1738fdc-0b25-322b-98c8-32d0c0417080,us_market,,0.593,,-0.074889995,10.855,,,-0.59,,650694976,,,36.525,30310551,0.0466,,1577750400,0.78823996,-7687000064.0,-11.825999999999999,,,0.80766594,0.0059700000000000005,1640908800,1593475200,4.2,1600128000.0,646869378,60821516288,,1433980800.0,2:1,,,-0.992,1602720000,0.66,,0.0468,23799111.0,,,28.5,https://logo.clearbit.com/marathonpetroleum.com,,
SPG,46204,Real Estate,3500.0,Indianapolis,317-636-1600,IN,United States,http://www.simon.com,1,225 West Washington Street,,REIT—Retail,,63.41,62.98,64.89376,0.11985491,1.1072,,63.62,,4129137,,63.41,66.2175,7.6,62.98,4129137,,,,5.2,1602115200.0,1.3585209999999999,,,60.83,2,USD,11.034786,3640187,,,,19213264896,,,4930741,3.6043540999999997,60.83,62.99,,1100,3640187,158.4,13.896018,,5.26,42.25,62.51,False,0.0828,1000,63.62,NYQ,"Simon Property Group, Inc.","Simon Property Group, Inc.",America/New_York,EST,True,-18000000,,EQUITY,SPG,,,finmb_34378,c481f9ec-0de4-363f-a710-ed57abf0c2e6,us_market,,8.298,,0.32821998,11.315,,,4.52,,305887008,,,6.496,27123575,0.0887,,1577750400,0.98341006,1746265984.0,5.692,,,9.669027,0.00492,1640908800,1593475200,5.83,1600128000.0,303194165,44231225344,,1401321600.0,1063:1000,,,-0.486,1602720000,1.68,,0.1167,28314544.0,,,62.98,https://logo.clearbit.com/simon.com,,
FMX,64410,Consumer Defensive,321995.0,Monterrey,52 818 328 6000,NL,Mexico,http://www.femsa.com,1,General Anaya NÂº 601 Pte.,52 818 328 6080,Beverages—Brewers,Colonia Bella Vista,54.03,53.94,60.48,0.0025541366,5.7664003,,54.17,,831287,,54.03,56.361668,0.138,53.94,831287,,,,1.47,1604361600.0,0.296766,,,52.91,2,USD,23.583334,1227842,,,,19240142848,,,616673,,52.91,53.58,,1100,1227842,98.05,19.0,,1.62,52.91,53.54,False,0.0273,900,54.17,NYQ,Fomento Economico Mexicano S.A.,"Fomento Económico Mexicano, S.A.B. de C.V.",America/New_York,EST,False,-18000000,,EQUITY,FMX,,,finmb_394988,a83fd642-5f40-3e72-bdbb-032011316186,us_market,,,,0.01633,,,,2.83,,357823008,,,33.93,798787,0.0022,,1577750400,0.3429,,2.28,,,1.5847332,0.00058,1640908800,1593475200,1.26,1600128000.0,329933931,19240122368,,1180569600.0,3:1,,,,1602720000,5.22,,,1161766.0,,,53.94,https://logo.clearbit.com/femsa.com,,
